_id,bonus,current_document,description,docno,edittion_time,group,position1,position2,position3,posted_document,query,query1,query2,query3,query_id,ranker,round_no,score1,score2,score3,username,variant
644d19e5f183a5ca3aa7da9a,025,Old Town Scottsdale Arizona a vibrant and historic area in Maricopa County is home to some of the oldest businesses in the state Visit a range of historically significant eateries shops and galleries Old Town Scottsdale which was formerly called Orangedale has a fascinating history spanning more than 140 years It has always been the focus of downtown Scottsdale dating back to its beginnings as an agricultural hub and incorporation as a municipality in 1951 Take in the distinctive ambiance and cultural attractions of this historically significant region Enjoy delectable food including tempting Mexican delicacies like tacos and enchiladas as well as traditional American favorites like hamburgers and fries Visit these outstanding restaurants right away to experience Old Town Scottsdales charm and compelling heritage,Find restaurants in Old Town Scottsdale AZ,ROUND01244CIJLP1V,20230505 153613640000,C,10,50,40,Old Town Scottsdale Arizona a vibrant and historic area in Maricopa County is home to some of the oldest businesses in the state Visit a range of historically significant eateries shops and galleries Old Town Scottsdale which was formerly called Orangedale has a fascinating history spanning more than 140 years It has always been the focus of downtown Scottsdale dating back to its beginnings as an agricultural hub and incorporation as a municipality in 1951 Take in the distinctive ambiance and cultural attractions of this historically significant region Enjoy delectable food including tempting Mexican delicacies like tacos and enchiladas as well as traditional American favorites like hamburgers and fries Visit these outstanding restaurants right away to experience Old Town Scottsdales charm and compelling heritage,old town scottsdale,old town scottsdale,scottsdale arizona history,scottsdale history,244,BERT,1,0000136723712785,0000222419796046,0000413809029851,IJLP1V,True
644d19e5f183a5ca3aa7da9b,0333333333333,Old Town Scottsdale Arizona is a vibrant and historic area of the city Located in Maricopa County it is home to some of the oldest businesses in the state with many restaurants boutiques and galleries for visitors to explore The history of Old Town Scottsdale dates back over 140 years when settlement began around what was then known as Orangedale It developed into an agricultural center before becoming incorporated as a town in 1951 Throughout its long history Old Town Scottsdale has remained at the heart of downtown Scottsdale where new generations have come together to enjoy its unique atmosphere and cultural attractions There are numerous restaurants located throughout Old Town Scottsdale that offer delicious cuisine ranging from American classics like burgers  fries to Mexican specialties such as tacos  enchiladas Visitors can experience all that this historically rich area has to offer by visiting one or more of these eateries today,Find restaurants in Old Town Scottsdale AZ,ROUND01244Cdummy,,C,50,30,30,Old Town Scottsdale Arizona is a vibrant and historic area of the city Located in Maricopa County it is home to some of the oldest businesses in the state with many restaurants boutiques and galleries for visitors to explore The history of Old Town Scottsdale dates back over 140 years when settlement began around what was then known as Orangedale It developed into an agricultural center before becoming incorporated as a town in 1951 Throughout its long history Old Town Scottsdale has remained at the heart of downtown Scottsdale where new generations have come together to enjoy its unique atmosphere and cultural attractions There are numerous restaurants located throughout Old Town Scottsdale that offer delicious cuisine ranging from American classics like burgers  fries to Mexican specialties such as tacos  enchiladas Visitors can experience all that this historically rich area has to offer by visiting one or more of these eateries today,old town scottsdale,old town scottsdale,scottsdale arizona history,scottsdale history,244,BERT,1,0000168547732756,0000195364933461,0000396292365622,dummy,True
644d19e5f183a5ca3aa7da9c,05,Old Town Scottsdale Arizona is a vibrant and historic area of the city Located in Maricopa County it is home to some of the oldest businesses in the state with many restaurants boutiques and galleries for visitors to explore The history of Old Town Scottsdale dates back over 140 years when settlement began around what was then known as Orangedale It developed into an agricultural center before becoming incorporated as a town in 1951 Throughout its long history Old Town Scottsdale has remained at the heart of downtown Scottsdale where new generations have come together to enjoy its unique atmosphere and cultural attractions There are numerous restaurants located throughout Old Town Scottsdale that offer delicious cuisine ranging from American classics like burgers  fries to Mexican specialties such as tacos  enchiladas Visitors can experience all that this historically rich area has to offer by visiting one or more of these eateries today,Find restaurants in Old Town Scottsdale AZ,ROUND01244CNMABOT,,C,40,20,20,Old Town Scottsdale Arizona is a vibrant and historic area of the city Located in Maricopa County it is home to some of the oldest businesses in the state with many restaurants boutiques and galleries for visitors to explore The history of Old Town Scottsdale dates back over 140 years when settlement began around what was then known as Orangedale It developed into an agricultural center before becoming incorporated as a town in 1951 Throughout its long history Old Town Scottsdale has remained at the heart of downtown Scottsdale where new generations have come together to enjoy its unique atmosphere and cultural attractions There are numerous restaurants located throughout Old Town Scottsdale that offer delicious cuisine ranging from American classics like burgers  fries to Mexican specialties such as tacos  enchiladas Visitors can experience all that this historically rich area has to offer by visiting one or more of these eateries today,old town scottsdale,old town scottsdale,scottsdale arizona history,scottsdale history,244,BERT,1,0000168547732756,0000195364933461,0000396292365622,NMABOT,True
644d19e5f183a5ca3aa7da9d,10,Old Town Scottsdale Arizona is a vibrant and historic area of the city Located in Maricopa County it is home to some of the oldest businesses in the state with many restaurants boutiques and galleries for visitors to explore The history of Old Town Scottsdale dates back over 140 years when settlement began around what was then known as Orangedale It developed into an agricultural center before becoming incorporated as a town in 1951 Throughout its long history Old Town Scottsdale has remained at the heart of downtown Scottsdale where new generations have come together to enjoy its unique atmosphere and cultural attractions There are numerous restaurants located throughout Old Town Scottsdale that offer delicious cuisine ranging from American classics like burgers  fries to Mexican specialties such as tacos  enchiladas Visitors can experience all that this historically rich area has to offer by visiting one or more of these eateries today,Find restaurants in Old Town Scottsdale AZ,ROUND01244CMSBOT,,C,30,10,10,Old Town Scottsdale Arizona is a vibrant and historic area of the city Located in Maricopa County it is home to some of the oldest businesses in the state with many restaurants boutiques and galleries for visitors to explore The history of Old Town Scottsdale dates back over 140 years when settlement began around what was then known as Orangedale It developed into an agricultural center before becoming incorporated as a town in 1951 Throughout its long history Old Town Scottsdale has remained at the heart of downtown Scottsdale where new generations have come together to enjoy its unique atmosphere and cultural attractions There are numerous restaurants located throughout Old Town Scottsdale that offer delicious cuisine ranging from American classics like burgers  fries to Mexican specialties such as tacos  enchiladas Visitors can experience all that this historically rich area has to offer by visiting one or more of these eateries today,old town scottsdale,old town scottsdale,scottsdale arizona history,scottsdale history,244,BERT,1,0000168547732756,0000195364933461,0000396292365622,MSBOT,True
644d19e5f183a5ca3aa7da9e,10,Old Town Scottsdale is a popular historic district located in Scottsdale Arizona known for its rich and vibrant history The area was initially inhabited by the Hohokam people who were renowned for their advanced irrigation techniques and extensive canal systems In the late 1800s the US Army established a military fort in the area attracting settlers to the region During the 20th century Scottsdale emerged as a leading tourist destination drawing artists and writers who were mesmerized by its natural beauty and mild climate Today Old Town Scottsdale offers visitors a variety of cultural attractions including art galleries museums and cultural centers In addition to its historic charm the area features adobe buildings rustic storefronts and western architecture The rich history of Scottsdale and Old Town Scottsdale remains an integral part of the citys identity celebrated by locals and tourists alike who come to experience the citys unique blend of history culture and entertainment,Find restaurants in Old Town Scottsdale AZ,ROUND01244AEMBFMM,20230506 210542683000,A,10,10,10,Old Town Scottsdale is a popular historic district located in Scottsdale Arizona known for its rich and vibrant history The area was initially inhabited by the Hohokam people who were renowned for their advanced irrigation techniques and extensive canal systems In the late 1800s the US Army established a military fort in the area attracting settlers to the region During the 20th century Scottsdale emerged as a leading tourist destination drawing artists and writers who were mesmerized by its natural beauty and mild climate Today Old Town Scottsdale offers visitors a variety of cultural attractions including art galleries museums and cultural centers In addition to its historic charm the area features adobe buildings rustic storefronts and western architecture The rich history of Scottsdale and Old Town Scottsdale remains an integral part of the citys identity celebrated by locals and tourists alike who come to experience the citys unique blend of history culture and entertainment,old town scottsdale,old town scottsdale,scottsdale arizona history,scottsdale history,244,LambdaMART,1,0710990548134,0222718983889,0222718983889,EMBFMM,True
644d19e5f183a5ca3aa7da9f,05,Old Town Scottsdale Arizona is a vibrant and historic area of the city Located in Maricopa County it is home to some of the oldest businesses in the state with many restaurants boutiques and galleries for visitors to explore The history of Old Town Scottsdale dates back over 140 years when settlement began around what was then known as Orangedale It developed into an agricultural center before becoming incorporated as a town in 1951 Throughout its long history Old Town Scottsdale has remained at the heart of downtown Scottsdale where new generations have come together to enjoy its unique atmosphere and cultural attractions There are numerous restaurants located throughout Old Town Scottsdale that offer delicious cuisine ranging from American classics like burgers  fries to Mexican specialties such as tacos  enchiladas Visitors can experience all that this historically rich area has to offer by visiting one or more of these eateries today,Find restaurants in Old Town Scottsdale AZ,ROUND01244ABX4AY8,,A,20,20,20,Old Town Scottsdale Arizona is a vibrant and historic area of the city Located in Maricopa County it is home to some of the oldest businesses in the state with many restaurants boutiques and galleries for visitors to explore The history of Old Town Scottsdale dates back over 140 years when settlement began around what was then known as Orangedale It developed into an agricultural center before becoming incorporated as a town in 1951 Throughout its long history Old Town Scottsdale has remained at the heart of downtown Scottsdale where new generations have come together to enjoy its unique atmosphere and cultural attractions There are numerous restaurants located throughout Old Town Scottsdale that offer delicious cuisine ranging from American classics like burgers  fries to Mexican specialties such as tacos  enchiladas Visitors can experience all that this historically rich area has to offer by visiting one or more of these eateries today,old town scottsdale,old town scottsdale,scottsdale arizona history,scottsdale history,244,LambdaMART,1,380421662331,141047251225,141047251225,BX4AY8,True
644d19e5f183a5ca3aa7daa0,025,Old Town Scottsdale Arizona is a vibrant and historic area of the city Located in Maricopa County it is home to some of the oldest businesses in the state with many restaurants boutiques and galleries for visitors to explore The history of Old Town Scottsdale dates back over 140 years when settlement began around what was then known as Orangedale It developed into an agricultural center before becoming incorporated as a town in 1951 Throughout its long history Old Town Scottsdale has remained at the heart of downtown Scottsdale where new generations have come together to enjoy its unique atmosphere and cultural attractions There are numerous restaurants located throughout Old Town Scottsdale that offer delicious cuisine ranging from American classics like burgers  fries to Mexican specialties such as tacos  enchiladas Visitors can experience all that this historically rich area has to offer by visiting one or more of these eateries today,Find restaurants in Old Town Scottsdale AZ,ROUND01244Adummy,,A,40,40,40,Old Town Scottsdale Arizona is a vibrant and historic area of the city Located in Maricopa County it is home to some of the oldest businesses in the state with many restaurants boutiques and galleries for visitors to explore The history of Old Town Scottsdale dates back over 140 years when settlement began around what was then known as Orangedale It developed into an agricultural center before becoming incorporated as a town in 1951 Throughout its long history Old Town Scottsdale has remained at the heart of downtown Scottsdale where new generations have come together to enjoy its unique atmosphere and cultural attractions There are numerous restaurants located throughout Old Town Scottsdale that offer delicious cuisine ranging from American classics like burgers  fries to Mexican specialties such as tacos  enchiladas Visitors can experience all that this historically rich area has to offer by visiting one or more of these eateries today,old town scottsdale,old town scottsdale,scottsdale arizona history,scottsdale history,244,LambdaMART,1,380421662331,141047251225,141047251225,dummy,True
644d19e5f183a5ca3aa7daa1,02,Old Town Scottsdale Arizona is a vibrant and historic area of the city Located in Maricopa County it is home to some of the oldest businesses in the state with many restaurants boutiques and galleries for visitors to explore The history of Old Town Scottsdale dates back over 140 years when settlement began around what was then known as Orangedale It developed into an agricultural center before becoming incorporated as a town in 1951 Throughout its long history Old Town Scottsdale has remained at the heart of downtown Scottsdale where new generations have come together to enjoy its unique atmosphere and cultural attractions There are numerous restaurants located throughout Old Town Scottsdale that offer delicious cuisine ranging from American classics like burgers  fries to Mexican specialties such as tacos  enchiladas Visitors can experience all that this historically rich area has to offer by visiting one or more of these eateries today,Find restaurants in Old Town Scottsdale AZ,ROUND01244ANMABOT,,A,50,50,50,Old Town Scottsdale Arizona is a vibrant and historic area of the city Located in Maricopa County it is home to some of the oldest businesses in the state with many restaurants boutiques and galleries for visitors to explore The history of Old Town Scottsdale dates back over 140 years when settlement began around what was then known as Orangedale It developed into an agricultural center before becoming incorporated as a town in 1951 Throughout its long history Old Town Scottsdale has remained at the heart of downtown Scottsdale where new generations have come together to enjoy its unique atmosphere and cultural attractions There are numerous restaurants located throughout Old Town Scottsdale that offer delicious cuisine ranging from American classics like burgers  fries to Mexican specialties such as tacos  enchiladas Visitors can experience all that this historically rich area has to offer by visiting one or more of these eateries today,old town scottsdale,old town scottsdale,scottsdale arizona history,scottsdale history,244,LambdaMART,1,380421662331,141047251225,141047251225,NMABOT,True
644d19e5f183a5ca3aa7daa2,0333333333333,Old Town Scottsdale Arizona is a vibrant and historic area of the city Located in Maricopa County it is home to some of the oldest businesses in the state with many restaurants boutiques and galleries for visitors to explore The history of Old Town Scottsdale dates back over 140 years when settlement began around what was then known as Orangedale It developed into an agricultural center before becoming incorporated as a town in 1951 Throughout its long history Old Town Scottsdale has remained at the heart of downtown Scottsdale where new generations have come together to enjoy its unique atmosphere and cultural attractions There are numerous restaurants located throughout Old Town Scottsdale that offer delicious cuisine ranging from American classics like burgers  fries to Mexican specialties such as tacos  enchiladas Visitors can experience all that this historically rich area has to offer by visiting one or more of these eateries today,Find restaurants in Old Town Scottsdale AZ,ROUND01244AMSBOT,,A,30,30,30,Old Town Scottsdale Arizona is a vibrant and historic area of the city Located in Maricopa County it is home to some of the oldest businesses in the state with many restaurants boutiques and galleries for visitors to explore The history of Old Town Scottsdale dates back over 140 years when settlement began around what was then known as Orangedale It developed into an agricultural center before becoming incorporated as a town in 1951 Throughout its long history Old Town Scottsdale has remained at the heart of downtown Scottsdale where new generations have come together to enjoy its unique atmosphere and cultural attractions There are numerous restaurants located throughout Old Town Scottsdale that offer delicious cuisine ranging from American classics like burgers  fries to Mexican specialties such as tacos  enchiladas Visitors can experience all that this historically rich area has to offer by visiting one or more of these eateries today,old town scottsdale,old town scottsdale,scottsdale arizona history,scottsdale history,244,LambdaMART,1,380421662331,141047251225,141047251225,MSBOT,True
644d19e5f183a5ca3aa7daa3,02,Scottsdale Arizona is nowadays known as the Wests most Western town Have you ever wondered how it had come to be this way A large part of Scottsdale is its most prominent neighborhood Old Town As its name suggests Old Town has a long history dating to as early as 1888 being settled by Winfield Scott who purchased 640 acres of land The city Scottsdale was actually named after Winfield Olive trees planted in the center of Old Town by Scott still exist to this day Before Scott the area was named Orangedale but due to his large influence on the prosperity of the town the name was changed in his honor In the times before Scottsdale was settled there was a Pima Native American village on the lands Nowadays several Pima still live in Scottsdale in modern homes Come visit Old Town Arizona for a trip full of culture good food and history,Find restaurants in Old Town Scottsdale AZ,ROUND01244D6B84RH,20230501 084955730000,D,50,50,50,Scottsdale Arizona is nowadays known as the Wests most Western town Have you ever wondered how it had come to be this way A large part of Scottsdale is its most prominent neighborhood Old Town As its name suggests Old Town has a long history dating to as early as 1888 being settled by Winfield Scott who purchased 640 acres of land The city Scottsdale was actually named after Winfield Olive trees planted in the center of Old Town by Scott still exist to this day Before Scott the area was named Orangedale but due to his large influence on the prosperity of the town the name was changed in his honor In the times before Scottsdale was settled there was a Pima Native American village on the lands Nowadays several Pima still live in Scottsdale in modern homes Come visit Old Town Arizona for a trip full of culture good food and history,old town scottsdale,old town scottsdale,scottsdale arizona history,scottsdale history,244,BERT,1,0000355299765943,0000300958170555,0000675450079143,6B84RH,False
644d19e5f183a5ca3aa7daa4,025,Old Town Scottsdale Arizona is a vibrant and historic area of the city Located in Maricopa County it is home to some of the oldest businesses in the state with many restaurants boutiques and galleries for visitors to explore The history of Old Town Scottsdale dates back over 140 years when settlement began around what was then known as Orangedale It developed into an agricultural center before becoming incorporated as a town in 1951 Throughout its long history Old Town Scottsdale has remained at the heart of downtown Scottsdale where new generations have come together to enjoy its unique atmosphere and cultural attractions There are numerous restaurants located throughout Old Town Scottsdale that offer delicious cuisine ranging from American classics like burgers  fries to Mexican specialties such as tacos  enchiladas Visitors can experience all that this historically rich area has to offer by visiting one or more of these eateries today,Find restaurants in Old Town Scottsdale AZ,ROUND01244D5ZJSGQ,,D,40,40,40,Old Town Scottsdale Arizona is a vibrant and historic area of the city Located in Maricopa County it is home to some of the oldest businesses in the state with many restaurants boutiques and galleries for visitors to explore The history of Old Town Scottsdale dates back over 140 years when settlement began around what was then known as Orangedale It developed into an agricultural center before becoming incorporated as a town in 1951 Throughout its long history Old Town Scottsdale has remained at the heart of downtown Scottsdale where new generations have come together to enjoy its unique atmosphere and cultural attractions There are numerous restaurants located throughout Old Town Scottsdale that offer delicious cuisine ranging from American classics like burgers  fries to Mexican specialties such as tacos  enchiladas Visitors can experience all that this historically rich area has to offer by visiting one or more of these eateries today,old town scottsdale,old town scottsdale,scottsdale arizona history,scottsdale history,244,BERT,1,0000168547732756,0000195364933461,0000396292365622,5ZJSGQ,False
644d19e5f183a5ca3aa7daa5,0333333333333,Old Town Scottsdale Arizona is a vibrant and historic area of the city Located in Maricopa County it is home to some of the oldest businesses in the state with many restaurants boutiques and galleries for visitors to explore The history of Old Town Scottsdale dates back over 140 years when settlement began around what was then known as Orangedale It developed into an agricultural center before becoming incorporated as a town in 1951 Throughout its long history Old Town Scottsdale has remained at the heart of downtown Scottsdale where new generations have come together to enjoy its unique atmosphere and cultural attractions There are numerous restaurants located throughout Old Town Scottsdale that offer delicious cuisine ranging from American classics like burgers  fries to Mexican specialties such as tacos  enchiladas Visitors can experience all that this historically rich area has to offer by visiting one or more of these eateries today,Find restaurants in Old Town Scottsdale AZ,ROUND01244Ddummy,,D,30,30,30,Old Town Scottsdale Arizona is a vibrant and historic area of the city Located in Maricopa County it is home to some of the oldest businesses in the state with many restaurants boutiques and galleries for visitors to explore The history of Old Town Scottsdale dates back over 140 years when settlement began around what was then known as Orangedale It developed into an agricultural center before becoming incorporated as a town in 1951 Throughout its long history Old Town Scottsdale has remained at the heart of downtown Scottsdale where new generations have come together to enjoy its unique atmosphere and cultural attractions There are numerous restaurants located throughout Old Town Scottsdale that offer delicious cuisine ranging from American classics like burgers  fries to Mexican specialties such as tacos  enchiladas Visitors can experience all that this historically rich area has to offer by visiting one or more of these eateries today,old town scottsdale,old town scottsdale,scottsdale arizona history,scottsdale history,244,BERT,1,0000168547732756,0000195364933461,0000396292365622,dummy,False
644d19e5f183a5ca3aa7daa6,05,Old Town Scottsdale Arizona is a vibrant and historic area of the city Located in Maricopa County it is home to some of the oldest businesses in the state with many restaurants boutiques and galleries for visitors to explore The history of Old Town Scottsdale dates back over 140 years when settlement began around what was then known as Orangedale It developed into an agricultural center before becoming incorporated as a town in 1951 Throughout its long history Old Town Scottsdale has remained at the heart of downtown Scottsdale where new generations have come together to enjoy its unique atmosphere and cultural attractions There are numerous restaurants located throughout Old Town Scottsdale that offer delicious cuisine ranging from American classics like burgers  fries to Mexican specialties such as tacos  enchiladas Visitors can experience all that this historically rich area has to offer by visiting one or more of these eateries today,Find restaurants in Old Town Scottsdale AZ,ROUND01244DNMABOT,,D,20,20,20,Old Town Scottsdale Arizona is a vibrant and historic area of the city Located in Maricopa County it is home to some of the oldest businesses in the state with many restaurants boutiques and galleries for visitors to explore The history of Old Town Scottsdale dates back over 140 years when settlement began around what was then known as Orangedale It developed into an agricultural center before becoming incorporated as a town in 1951 Throughout its long history Old Town Scottsdale has remained at the heart of downtown Scottsdale where new generations have come together to enjoy its unique atmosphere and cultural attractions There are numerous restaurants located throughout Old Town Scottsdale that offer delicious cuisine ranging from American classics like burgers  fries to Mexican specialties such as tacos  enchiladas Visitors can experience all that this historically rich area has to offer by visiting one or more of these eateries today,old town scottsdale,old town scottsdale,scottsdale arizona history,scottsdale history,244,BERT,1,0000168547732756,0000195364933461,0000396292365622,NMABOT,False
644d19e5f183a5ca3aa7daa7,10,Old Town Scottsdale Arizona is a vibrant and historic area of the city Located in Maricopa County it is home to some of the oldest businesses in the state with many restaurants boutiques and galleries for visitors to explore The history of Old Town Scottsdale dates back over 140 years when settlement began around what was then known as Orangedale It developed into an agricultural center before becoming incorporated as a town in 1951 Throughout its long history Old Town Scottsdale has remained at the heart of downtown Scottsdale where new generations have come together to enjoy its unique atmosphere and cultural attractions There are numerous restaurants located throughout Old Town Scottsdale that offer delicious cuisine ranging from American classics like burgers  fries to Mexican specialties such as tacos  enchiladas Visitors can experience all that this historically rich area has to offer by visiting one or more of these eateries today,Find restaurants in Old Town Scottsdale AZ,ROUND01244DMSBOT,,D,10,10,10,Old Town Scottsdale Arizona is a vibrant and historic area of the city Located in Maricopa County it is home to some of the oldest businesses in the state with many restaurants boutiques and galleries for visitors to explore The history of Old Town Scottsdale dates back over 140 years when settlement began around what was then known as Orangedale It developed into an agricultural center before becoming incorporated as a town in 1951 Throughout its long history Old Town Scottsdale has remained at the heart of downtown Scottsdale where new generations have come together to enjoy its unique atmosphere and cultural attractions There are numerous restaurants located throughout Old Town Scottsdale that offer delicious cuisine ranging from American classics like burgers  fries to Mexican specialties such as tacos  enchiladas Visitors can experience all that this historically rich area has to offer by visiting one or more of these eateries today,old town scottsdale,old town scottsdale,scottsdale arizona history,scottsdale history,244,BERT,1,0000168547732756,0000195364933461,0000396292365622,MSBOT,False
644d19e5f183a5ca3aa7daa8,025,Old Town Scottsdale Arizona is a vibrant and historic area of the city Located in Maricopa County it is home to some of the oldest businesses in the state with many restaurants boutiques and galleries for visitors to explore The history of Old Town Scottsdale dates back over 140 years when settlement began around what was then known as Orangedale It developed into an agricultural center before becoming incorporated as a town in 1951 Throughout its long history Old Town Scottsdale has remained at the heart of downtown Scottsdale where new generations have come together to enjoy its unique atmosphere and cultural attractions There are numerous restaurants located throughout Old Town Scottsdale that offer delicious cuisine ranging from American classics like burgers  fries to Mexican specialties such as tacos  enchiladas Visitors can experience all that this historically rich area has to offer by visiting one or more of these eateries today,Find restaurants in Old Town Scottsdale AZ,ROUND01244BJC7Y4H,,B,40,40,40,Old Town Scottsdale Arizona is a vibrant and historic area of the city Located in Maricopa County it is home to some of the oldest businesses in the state with many restaurants boutiques and galleries for visitors to explore The history of Old Town Scottsdale dates back over 140 years when settlement began around what was then known as Orangedale It developed into an agricultural center before becoming incorporated as a town in 1951 Throughout its long history Old Town Scottsdale has remained at the heart of downtown Scottsdale where new generations have come together to enjoy its unique atmosphere and cultural attractions There are numerous restaurants located throughout Old Town Scottsdale that offer delicious cuisine ranging from American classics like burgers  fries to Mexican specialties such as tacos  enchiladas Visitors can experience all that this historically rich area has to offer by visiting one or more of these eateries today,old town scottsdale,old town scottsdale,scottsdale arizona history,scottsdale history,244,LambdaMART,1,336910891533,336910891533,336910891533,JC7Y4H,False
644d19e5f183a5ca3aa7daa9,02,Scottsdale is a city located in Arizona USA The area is part of the Phoenix Metropolitan which was once known as Salt River Valley Scottsdale was named after Winfield Scott which was visiting in the SRV He saw its agricultural potential and started buying lands and settling where the antique urban town is nowadays An interesting part of the history of the place is how the name was coined An article that was published in the newspaper Arizona Metropolitan gave the place this nickname which was later adopted Old Town Scottsdale which was of the foundations of the city became popular and has been home for art galleries and museums Until these days the area thrives and attracts lots of tourists who are interested in historical and cultural centers A great example of a cultural legend that was born there is Emma Stone which stars in lots of blockbusters,Find restaurants in Old Town Scottsdale AZ,ROUND01244B1A9150,20230505 234618734000,B,50,50,50,Scottsdale is a city located in Arizona USA The area is part of the Phoenix Metropolitan which was once known as Salt River Valley Scottsdale was named after Winfield Scott which was visiting in the SRV He saw its agricultural potential and started buying lands and settling where the antique urban town is nowadays An interesting part of the history of the place is how the name was coined An article that was published in the newspaper Arizona Metropolitan gave the place this nickname which was later adopted Old Town Scottsdale which was of the foundations of the city became popular and has been home for art galleries and museums Until these days the area thrives and attracts lots of tourists who are interested in historical and cultural centers A great example of a cultural legend that was born there is Emma Stone which stars in lots of blockbusters,old town scottsdale,old town scottsdale,scottsdale arizona history,scottsdale history,244,LambdaMART,1,297955989838,297955989838,297955989838,1A9150,False
644d19e5f183a5ca3aa7daaa,05,Old Town Scottsdale Arizona is a vibrant and historic area of the city Located in Maricopa County it is home to some of the oldest businesses in the state with many restaurants boutiques and galleries for visitors to explore The history of Old Town Scottsdale dates back over 140 years when settlement began around what was then known as Orangedale It developed into an agricultural center before becoming incorporated as a town in 1951 Throughout its long history Old Town Scottsdale has remained at the heart of downtown Scottsdale where new generations have come together to enjoy its unique atmosphere and cultural attractions There are numerous restaurants located throughout Old Town Scottsdale that offer delicious cuisine ranging from American classics like burgers  fries to Mexican specialties such as tacos  enchiladas Visitors can experience all that this historically rich area has to offer by visiting one or more of these eateries today,Find restaurants in Old Town Scottsdale AZ,ROUND01244BMUNR8D,,B,20,20,20,Old Town Scottsdale Arizona is a vibrant and historic area of the city Located in Maricopa County it is home to some of the oldest businesses in the state with many restaurants boutiques and galleries for visitors to explore The history of Old Town Scottsdale dates back over 140 years when settlement began around what was then known as Orangedale It developed into an agricultural center before becoming incorporated as a town in 1951 Throughout its long history Old Town Scottsdale has remained at the heart of downtown Scottsdale where new generations have come together to enjoy its unique atmosphere and cultural attractions There are numerous restaurants located throughout Old Town Scottsdale that offer delicious cuisine ranging from American classics like burgers  fries to Mexican specialties such as tacos  enchiladas Visitors can experience all that this historically rich area has to offer by visiting one or more of these eateries today,old town scottsdale,old town scottsdale,scottsdale arizona history,scottsdale history,244,LambdaMART,1,336910891533,336910891533,336910891533,MUNR8D,False
644d19e5f183a5ca3aa7daab,0333333333333,Old Town Scottsdale Arizona is a vibrant and historic area of the city Located in Maricopa County it is home to some of the oldest businesses in the state with many restaurants boutiques and galleries for visitors to explore The history of Old Town Scottsdale dates back over 140 years when settlement began around what was then known as Orangedale It developed into an agricultural center before becoming incorporated as a town in 1951 Throughout its long history Old Town Scottsdale has remained at the heart of downtown Scottsdale where new generations have come together to enjoy its unique atmosphere and cultural attractions There are numerous restaurants located throughout Old Town Scottsdale that offer delicious cuisine ranging from American classics like burgers  fries to Mexican specialties such as tacos  enchiladas Visitors can experience all that this historically rich area has to offer by visiting one or more of these eateries today,Find restaurants in Old Town Scottsdale AZ,ROUND01244BNMABOT,,B,30,30,30,Old Town Scottsdale Arizona is a vibrant and historic area of the city Located in Maricopa County it is home to some of the oldest businesses in the state with many restaurants boutiques and galleries for visitors to explore The history of Old Town Scottsdale dates back over 140 years when settlement began around what was then known as Orangedale It developed into an agricultural center before becoming incorporated as a town in 1951 Throughout its long history Old Town Scottsdale has remained at the heart of downtown Scottsdale where new generations have come together to enjoy its unique atmosphere and cultural attractions There are numerous restaurants located throughout Old Town Scottsdale that offer delicious cuisine ranging from American classics like burgers  fries to Mexican specialties such as tacos  enchiladas Visitors can experience all that this historically rich area has to offer by visiting one or more of these eateries today,old town scottsdale,old town scottsdale,scottsdale arizona history,scottsdale history,244,LambdaMART,1,336910891533,336910891533,336910891533,NMABOT,False
644d19e5f183a5ca3aa7daac,10,Old Town Scottsdale Arizona is a vibrant and historic area of the city Located in Maricopa County it is home to some of the oldest businesses in the state with many restaurants boutiques and galleries for visitors to explore The history of Old Town Scottsdale dates back over 140 years when settlement began around what was then known as Orangedale It developed into an agricultural center before becoming incorporated as a town in 1951 Throughout its long history Old Town Scottsdale has remained at the heart of downtown Scottsdale where new generations have come together to enjoy its unique atmosphere and cultural attractions There are numerous restaurants located throughout Old Town Scottsdale that offer delicious cuisine ranging from American classics like burgers  fries to Mexican specialties such as tacos  enchiladas Visitors can experience all that this historically rich area has to offer by visiting one or more of these eateries today,Find restaurants in Old Town Scottsdale AZ,ROUND01244BMSBOT,,B,10,10,10,Old Town Scottsdale Arizona is a vibrant and historic area of the city Located in Maricopa County it is home to some of the oldest businesses in the state with many restaurants boutiques and galleries for visitors to explore The history of Old Town Scottsdale dates back over 140 years when settlement began around what was then known as Orangedale It developed into an agricultural center before becoming incorporated as a town in 1951 Throughout its long history Old Town Scottsdale has remained at the heart of downtown Scottsdale where new generations have come together to enjoy its unique atmosphere and cultural attractions There are numerous restaurants located throughout Old Town Scottsdale that offer delicious cuisine ranging from American classics like burgers  fries to Mexican specialties such as tacos  enchiladas Visitors can experience all that this historically rich area has to offer by visiting one or more of these eateries today,old town scottsdale,old town scottsdale,scottsdale arizona history,scottsdale history,244,LambdaMART,1,336910891533,336910891533,336910891533,MSBOT,False
